 19   32  32.021920
 10   33  33.049380
 11   33  33.026719
 12   33  33.005254
 13   33  32.990843
 14   33  32.978000
 15   33  32.971725
 16   33  32.971458
 17   33  32.977451
 18   33  32.989925
 19   33  33.007260
 10   34  34.057028
 11   34  34.035170
 12   34  34.009456
 13   34  33.996851
 14   34  33.978575
 15   34  33.973636
 16   34  33.967866
 17   34  33.973762
 18   34  33.980271
 19   34  33.998410
 20   34  34.014120
 11   35  35.042493
 12   35  35.017340
 13   35  34.999860
 14   35  34.984583
 15   35  34.973314
 16   35  34.969032
 17   35  34.968852
 18   35  34.975257
 19   35  34.988009
 20   35  35.004940
 11   36  36.051480
 12   36  36.023000
 13   36  36.006207
 14   36  35.986599
 15   36  35.978259
 16   36  35.967080
 17   36  35.968306
 18   36  35.967545
 19   36  35.981292
 20   36  35.993087
 21   36  36.014920
 11   37  37.059340
 12   37  37.031400
 13   37  37.010677
 14   37  36.992936
 15   37  36.979608
 16   37  36.971125
 17   37  36.965902
 18   37  36.966776
 19   37  36.973375
 20   37  36.985870
 21   37  37.003050
 12   38  38.037570
 13   38  38.017231
 14   38  37.995633
 15   38  37.984156
 16   38  37.971163
 17   38  37.968010
 18   38  37.962732
 19   38  37.969081
 20   38  37.976318
 21   38  37.994700
 22   38  38.009770
 12   39  39.046772
 13   39  39.022970
 14   39  39.002070
 15   39  38.986179
 16   39  38.975134
 17   39  38.968008
 18   39  38.964313
 19   39  38.963706
 20   39  38.970719
 21   39  38.984790
 22   39  39.001610
 12   40  40.053930
 13   40  40.031450
 14   40  40.005869
 15   40  39.991296
 16   40  39.975451
 17   40  39.970415
 18   40  39.962383
 19   40  39.963998
 20   40  39.962590
 21   40  39.977967
 22   40  39.990498
 23   40  40.011090
 13   41  41.038330
 14   41  41.014560
 15   41  40.994335
 16   41  40.979582
 17   41  40.970684
 18   41  40.964500
 19   41  40.961825
 20   41  40.962278
 21   41  40.969251
 22   41  40.983145
 23   41  40.999780
 13   42  42.046890
 14   42  42.019790
 15   42  42.001007
 16   42  41.981022
 17   42  41.973254
 18   42  41.963045
 19   42  41.962402
 20   42  41.958618
 21   42  41.965516
 22   42  41.973030
 23   42  41.991230
 24   42  42.006430
 14   43  43.028660
 15   43  43.006190
 16   43  42.987154
 17   43  42.974054
 18   43  42.965636
 19   43  42.960715
 20   43  42.958766
 21   43  42.961150
 22   43  42.968522
 23   43  42.980650
 24   43  42.997710
 14   44  44.035260
 15   44  44.012990
 16   44  43.990213
 17   44  43.978281
 18   44  43.964924
 19   44  43.961556
 20   44  43.955481
 21   44  43.959402
 22   44  43.959690
 23   44  43.974110
 24   44  43.985549
 25   44  44.006870
 15   45  45.019220
 16   45  44.996508
 17   45  44.980286
 18   45  44.968039
 19   45  44.960699
 20   45  44.956186
 21   45  44.955911
 22   45  44.958125
 23   45  44.965775
 24   45  44.979640
 25   45  44.994510
 26   45  45.014578
 15   46  46.027380
 16   46  46.000750
 17   46  45.984210
 18   46  45.968094
 19   46  45.961976
 20   46  45.953692
 21   46  45.955171
 22   46  45.952631
 23   46  45.960200
 24   46  45.968358
 25   46  45.986720
 26   46  46.000810
 16   47  47.008590
 17   47  46.988710
 18   47  46.972186
 19   47  46.961678
 20   47  46.954546
 21   47  46.952407
 22   47  46.951763
 23   47  46.954908
 24   47  46.962900
 25   47  46.976100
 26   47  46.992890
 27   47  47.011490
 16   48  48.014170
 17   48  47.994950
 18   48  47.974540
 19   48  47.965513
 20   48  47.952534
 21   48  47.952231
 22   48  47.947946
 23   48  47.952253
 24   48  47.954031
 25   48  47.968520
 26   48  47.980504
 27   48  48.001760
 28   48  48.019750
 16   49  49.023619
 17   49  49.000320
 18   49  48.980520
 19   49  48.967450
 20   49  48.955674
 21   49  48.950023
 22   49  48.947869
 23   49  48.948516
 24   49  48.951335
 25   49  48.959618
 26   49  48.973610
 27   49  48.989720
 28   49  49.009660
 17   50  50.007840
 18   50  49.984430
 19   50  49.972783
 20   50  49.957518
 21   50  49.952187
 22   50  49.944791
 23   50  49.947158
 24   50  49.946044
 25   50  49.954238
 26   50  49.962988
 27   50  49.981540
 28   50  49.995930
 17   51  51.014490
 18   51  50.991630
 19   51  50.976380
 20   51  50.961499
 21   51  50.953603
 22   51  50.946614
 23   51  50.943959
 24   51  50.944767
 25   51  50.948210
 26   51  50.956819
 27   51  50.970720
 28   51  50.987720
 18   52  51.996780
 19   52  51.982610
 20   52  51.965100
 21   52  51.956675
 22   52  51.946897
 23   52  51.944775
 24   52  51.940507
 25   52  51.945565
 26   52  51.948113
 27   52  51.963590
 28   52  51.975680
 29   52  51.997180
 18   53  53.004940
 19   53  52.987120
 20   53  52.970050
 21   53  52.959610
 22   53  52.949727
 23   53  52.944337
 24   53  52.940649
 25   53  52.941290
 26   53  52.945307
 27   53  52.954218
 28   53  52.968470
 29   53  52.985550
 19   54  53.994200
 20   54  53.974350
 21   54  53.963264
 22   54  53.951052
 23   54  53.946439
 24   54  53.938880
 25   54  53.940358
 26   54  53.939610
 27   54  53.948459
 28   54  53.957905
 29   54  53.976710
 30   54  53.992950
 19   55  54.999710
 20   55  54.980550
 21   55  54.968243
 22   55  54.955265
 23   55  54.947233
 24   55  54.940839
 25   55  54.938045
 26   55  54.938293
 27   55  54.941999
 28   55  54.951330
 29   55  54.966050
 30   55  54.983980
 20   56  55.985570
 21   56  55.972870
 22   56  55.958199
 23   56  55.950530
 24   56  55.940653
 25   56  55.938904
 26   56  55.934937
 27   56  55.939839
 28   56  55.942132
 29   56  55.958560
 30   56  55.972380
 31   56  55.994910
 20   57  56.992356
 21   57  56.977790
 22   57  56.963989
 23   57  56.952561
 24   57  56.943613
 25   57  56.938285
 26   57  56.935393
 27   57  56.936291
 28   57  56.939793
 29   57  56.949211
 30   57  56.964788
 31   57  56.982930
 21   58  57.983710
 22   58  57.966970
 23   58  57.956834
 24   58  57.944353
 25   58  57.939981
 26   58  57.933275
 27   58  57.935752
 28   58  57.935342
 29   58  57.944538
 30   58  57.954591
 31   58  57.974250
 32   58  57.991010
 21   59  58.989220
 22   59  58.972930
 23   59  58.960207
 24   59  58.948586
 25   59  58.940440
 26   59  58.934875
 27   59  58.933195
 28   59  58.934346
 29   59  58.939498
 30   59  58.949263
 31   59  58.963370
 32   59  58.981750
 21   60  59.995710
 22   60  59.976760
 23   60  59.965026
 24   60  59.950076
 25   60  59.942911
 26   60  59.934071
 27   60  59.933817
 28   60  59.930786
 29   60  59.937365
 30   60  59.941827
 31   60  59.957060
 32   60  59.970190
 33   60  59.993130
 22   61  60.983200
 23   61  60.968480
 24   61  60.954717
 25   61  60.944652
 26   61  60.936745
 27   61  60.932475
 28   61  60.931056
 29   61  60.933457
 30   61  60.939510
 31   61  60.949446
 32   61  60.963790
 33   61  60.980620
 22   62  61.987490
 23   62  61.973780
 24   62  61.956613
 25   62  61.948428
 26   62  61.936767
 27   62  61.934050
 28   62  61.928345
 29   62  61.932583
 30   62  61.934329
 31   62  61.944175
 32   62  61.954650
 33   62  61.973200
 22   63  62.994420
 23   63  62.977550
 24   63  62.961860
 25   63  62.950239
 26   63  62.940369
 27   63  62.933611
 28   63  62.929669
 29   63  62.929597
 30   63  62.933211
 31   63  62.939294
 32   63  62.949640
 33   63  62.963690
 23   64  63.983470
 24   64  63.964410
 25   64  63.954249
 26   64  63.941201
 27   64  63.935809
 28   64  63.927965
 29   64  63.929764
 30   64  63.929142
 31   64  63.936838
 32   64  63.941653
 33   64  63.957572
 23   65  64.987920
 24   65  64.970160
 25   65  64.956336
 26   65  64.945380
 27   65  64.936478
 28   65  64.930084
 29   65  64.927789
 30   65  64.929240
 31   65  64.932734
 32   65  64.939436
 33   65  64.949564
 34   65  64.964660
 24   66  65.973380
 25   66  65.961080
 26   66  65.946780
 27   66  65.939762
 28   66  65.929139
 29   66  65.928868
 30   66  65.926033
 31   66  65.931589
 32   66  65.933843
 33   66  65.944710
 34   66  65.955210
 24   67  66.979550
 25   67  66.964140
 26   67  66.950947
 27   67  66.940889
 28   67  66.931569
 29   67  66.927730
 30   67  66.927127
 31   67  66.928201
 32   67  66.932734
 33   67  66.939186
 34   67  66.950090
 35   67  66.964790
 25   68  67.969300
 26   68  67.953700
 27   68  67.944873
 28   68  67.931868
 29   68  67.929610
 30   68  67.924844
 31   68  67.927980
 32   68  67.928094
 33   68  67.936769
 34   68  67.941798
 35   68  67.958516
 25   69  68.972840
 26   69  68.958780
 27   69  68.946320
 28   69  68.935610
 29   69  68.929429
 30   69  68.926550
 31   69  68.925573
 32   69  68.927964
 33   69  68.932273
 34   69  68.939557
 35   69  68.950106
 36   69  68.965180
 26   70  69.961460
 27   70  69.951000
 28   70  69.936500
 29   70  69.932392
 30   70  69.925319
 31   70  69.926021
 32   70  69.924247
 33   70  69.930924
 34   70  69.933390
 35   70  69.944792
 36   70  69.955259
 26   71  70.966720
 27   71  70.952900
 28   71  70.940736
 29   71  70.932676
 30   71  70.927721
 31   71  70.924701
 32   71  70.924950
 33   71  70.927112
 34   71  70.932241
 35   71  70.938740
 36   71  70.949625
 37   71  70.965320
 26   72  71.969620
 27   72  71.957810
 28   72  71.942092
 29   72  71.935820
 30   72  71.926857
 31   72  71.926366
 32   72  71.922075
 33   72  71.926752
 34   72  71.927112
 35   72  71.936644
 36   72  71.942092
 37   72  71.959080
 27   73  72.960240
 28   73  72.946470
 29   73  72.936675
 30   73  72.929779
 31   73  72.925174
 32   73  72.923458
 33   73  72.923824
 34   73  72.926765
 35   73  72.931691
 36   73  72.939289
 37   73  72.950561
 38   73  72.965970
 27   74  73.965380
 28   74  73.948070
 29   74  73.939874
 30   74  73.929458
 31   74  73.926945
 32   74  73.921177
 33   74  73.923928
 34   74  73.922476
 35   74  73.929891
 36   74  73.933084
 37   74  73.944264
 38   74  73.956310
 27   75  74.968330
 28   75  74.952870
 29   75  74.941900
 30   75  74.932936
 31   75  74.926500
 32   75  74.922858
 33   75  74.921596
 34   75  74.922523
 35   75  74.925776
 36   75  74.930945
 37   75  74.938570
 38   75  74.949949
 28   76  75.955330
 29   76  75.945275
 30   76  75.933293
 31   76  75.928827
 32   76  75.921402
 33   76  75.922394
 34   76  75.919213
 35   76  75.924541
 36   76  75.925910
 37   76  75.935072
 38   76  75.941766
 39   76  75.958450
 28   77  76.960550
 29   77  76.947850
 30   77  76.936958
 31   77  76.929154
 32   77  76.923548
 33   77  76.920647
 34   77  76.919914
 35   77  76.921379
 36   77  76.924670
 37   77  76.930408
 38   77  76.937944
 39   77  76.949645
 28   78  77.963180
 29   78  77.951960
 30   78  77.938440
 31   78  77.931608
 32   78  77.922852
 33   78  77.921827
 34   78  77.917309
 35   78  77.921145
 36   78  77.920364
 37   78  77.928141
 38   78  77.932180
 39   78  77.943610
 40   78  77.955230
 29   79  78.954560
 30   79  78.942652
 31   79  78.932893
 32   79  78.925400
 33   79  78.920947
 34   79  78.918499
 35   79  78.918337
 36   79  78.920082
 37   79  78.923989
 38   79  78.929708
 39   79  78.937351
 40   79  78.949160
 29   80  79.960870
 30   80  79.944342
 31   80  79.936515
 32   80  79.925372
 33   80  79.922533
 34   80  79.916521
 35   80  79.918529
 36   80  79.916378
 37   80  79.922519
 38   80  79.924521
 39   80  79.934280
 40   80  79.940400
 30   81  80.950480
 31   81  80.937752
 32   81  80.928820
 33   81  80.922132
 34   81  80.917992
 35   81  80.916290
 36   81  80.916592
 37   81  80.918995
 38   81  80.923211
 39   81  80.929127
 40   81  80.937210
 41   81  80.949030
 30   82  81.954420
 31   82  81.942990
 32   82  81.929549
 33   82  81.924504
 34   82  81.916699
 35   82  81.916804
 36   82  81.913483
 37   82  81.918208
 38   82  81.918401
 39   82  81.926792
 40   82  81.931087
 41   82  81.943130
 30   83  82.961030
 31   83  82.946980
 32   83  82.934620
 33   83  82.924980
 34   83  82.919118
 35   83  82.915180
 36   83  82.914136
 37   83  82.915109
 38   83  82.917556
 39   83  82.922354
 40   83  82.928653
 41   83  82.936705
 42   83  82.948740
 31   84  83.952650
 32   84  83.937470
 33   84  83.929058
 34   84  83.918462
 35   84  83.916478
 36   84  83.911506
 37   84  83.914384
 38   84  83.913425
 39   84  83.920388
 40   84  83.923250
 41   84  83.933570
 42   84  83.940090
 31   85  84.957000
 32   85  84.943030
 33   85  84.932020
 34   85  84.922245
 35   85  84.915608
 36   85  84.912527
 37   85  84.911789
 38   85  84.912932
 39   85  84.916433
 40   85  84.921471
 41   85  84.927912
 42   85  84.936550
 43   85  84.948830
 31   86  85.963120
 32   86  85.946490
 33   86  85.936500
 34   86  85.924271
 35   86  85.918797
 36   86  85.910610
 37   86  85.911167
 38   86  85.909260
 39   86  85.914885
 40   86  85.916473
 41   86  85.925038
 42   86  85.930695
 43   86  85.942880
 32   87  86.952510
 33   87  86.939900
 34   87  86.928521
 35   87  86.920711
 36   87  86.913354
 37   87  86.909180
 38   87  86.908877
 39   87  86.910875
 40   87  86.914816
 41   87  86.920361
 42   87  86.927326
 43   87  86.936530
 44   87  86.949180
 32   88  87.956910
 33   88  87.944940
 34   88  87.931423
 35   88  87.924065
 36   88  87.914446
 37   88  87.911315
 38   88  87.905612
 39   88  87.909501
 40   88  87.910226
 41   88  87.918332
 42   88  87.921953
 43   88  87.932678
 44   88  87.940260
 32   89  88.963830
 33   89  88.949390
 34   89  88.936450
 35   89  88.926385
 36   89  88.917630
 37   89  88.912278
 38   89  88.907450
 39   89  88.905848
 40   89  88.908889
 41   89  88.913418
 42   89  88.919480
 43   89  88.927167
 44   89  88.936110
 45   89  88.948837
 33   90  89.955500
 34   90  89.939960
 35   90  89.930627
 36   90  89.919516
 37   90  89.914801
 38   90  89.907737
 39   90  89.907151
 40   90  89.904704
 41   90  89.911264
 42   90  89.913936
 43   90  89.923556
 44   90  89.929890
 45   90  89.942870
 33   91  90.960430
 34   91  90.945960
 35   91  90.933968
 36   91  90.923445
 37   91  90.916536
 38   91  90.910203
 39   91  90.907304
 40   91  90.905645
 41   91  90.906996
 42   91  90.911750
 43   91  90.918427
 44   91  90.926292
 45   91  90.936550
 46   91  90.949110
 33   92  91.966800
 34   92  91.949920
 35   92  91.939258
 36   92  91.926156
 37   92  91.919728
 38   92  91.911037
 39   92  91.908949
 40   92  91.905040
 41   92  91.907193
 42   92  91.906810
 43   92  91.915260
 44   92  91.920120
 45   92  91.931980
 46   92  91.940420
 34   93  92.956290
 35   93  92.943050
 36   93  92.931274
 37   93  92.922041
 38   93  92.914025
 39   93  92.909582
 40   93  92.906476
 41   93  92.906378
 42   93  92.906812
 43   93  92.910248
 44   93  92.917052
 45   93  92.925740
 46   93  92.935910
 47   93  92.949780
 34   94  93.960490
 35   94  93.948680
 36   94  93.934360
 37   94  93.926404
 38   94  93.915361
 39   94  93.911595
 40   94  93.906315
 41   94  93.907283
 42   94  93.905088
 43   94  93.909657
 44   94  93.911359
 45   94  93.921698
 46   94  93.928770
 47   94  93.942780
 35   95  94.952870
 36   95  94.939840
 37   95  94.929302
 38   95  94.919358
 39   95  94.912820
 40   95  94.908042
 41   95  94.906835
 42   95  94.905842
 43   95  94.907657
 44   95  94.910412
 45   95  94.915898
 46   95  94.924690
 47   95  94.935480
 48   95  94.949870
 35   96  95.958530
 36   96  95.943070
 37   96  95.934272
 38   96  95.921696
 39   96  95.915891
 40   96  95.908273
 41   96  95.908100
 42   96  95.904679
 43   96  95.907871
 44   96  95.907597
 45   96  95.914460
 46   96  95.918164
 47   96  95.930680
 48   96  95.939770
 35   97  96.962800
 36   97  96.948560
 37   97  96.937351
 38   97  96.926152
 39   97  96.918133
 40   97  96.910953
 41   97  96.908098
 42   97  96.906021
 43   97  96.906365
 44   97  96.907554
 45   97  96.911336
 46   97  96.916479
 47   97  96.923972
 48   97  96.934940
 49   97  96.949540
 36   98  97.951910
 37   98  97.941790
 38   98  97.928452
 39   98  97.922203
 40   98  97.912734
 41   98  97.910328
 42   98  97.905408
 43   98  97.907215
 44   98  97.905287
 45   98  97.910708
 46   98  97.912720
 47   98  97.921566
 48   98  97.927395
 49   98  97.942140
 36   99  98.957600
 37   99  98.945379
 38   99  98.933240
 39   99  98.924636
 40   99  98.916512
 41   99  98.911618
 42   99  98.907711
 43   99  98.906254
 44   99  98.905939
 45   99  98.908132
 46   99  98.911767
 47   99  98.917597
 48   99  98.925010
 49   99  98.934220
 50   99  98.949330
 36  100  99.961140
 37  100  99.949870
 38  100  99.935351
 39  100  99.927756
 40  100  99.917761
 41  100  99.914181
 42  100  99.907477
 43  100  99.907657
 44  100  99.904219
 45  100  99.908121
 46  100  99.908505
 47  100  99.916104
 48  100  99.920289
 49  100  99.931110
 50  100  99.939044
 37  101 100.953196
 38  101 100.940517
 39  101 100.930313
 40  101 100.921140
 41  101 100.915252
 42  101 100.910347
 43  101 100.907314
 44  101 100.905582
 45  101 100.906163
 46  101 100.908289
 47  101 100.912802
 48  101 100.918681
 49  101 100.926340
 50  101 100.936060
 37  102 101.958870
 38  102 101.943018
 39  102 101.933555
 40  102 101.922981
 41  102 101.918037
 42  102 101.910297
 43  102 101.909215
 44  102 101.904349
 45  102 101.906843
 46  102 101.905608
 47  102 101.911685
 48  102 101.914462
 49  102 101.924090
 50  102 101.930295
 38  103 102.948950
 39  103 102.936730
 40  103 102.926599
 41  103 102.919143
 42  103 102.913207
 43  103 102.909181
 44  103 102.906323
 45  103 102.905504
 46  103 102.906087
 47  103 102.908972
 48  103 102.913419
 49  103 102.919914
 50  103 102.928100
 51  103 102.939690
 38  104 103.952330
 39  104 103.941050
 40  104 103.928780
 41  104 103.922464
 42  104 103.913763
 43  104 103.911447
 44  104 103.905432
 45  104 103.906655
 46  104 103.904035
 47  104 103.908629
 48  104 103.909849
 49  104 103.918296
 50  104 103.923143
 51  104 103.936472
 38  105 104.958580
 39  105 104.944870
 40  105 104.933050
 41  105 104.923936
 42  105 104.916974
 43  105 104.911660
 44  105 104.907752
 45  105 104.905693
 46  105 104.905084
 47  105 104.906528
 48  105 104.909467
 49  105 104.914673
 50  105 104.921349
 51  105 104.931486
 52  105 104.943640
 39  106 105.949790
 40  106 105.935910
 41  106 105.927970
 42  106 105.918136
 43  106 105.914357
 44  106 105.907329
 45  106 105.907287
 46  106 105.903485
 47  106 105.906668
 48  106 105.906459
 49  106 105.913465
 50  106 105.916880
 51  106 105.928791
 52  106 105.937504
 39  107 106.954140
 40  107 106.940750
 41  107 106.930310
 42  107 106.921692
 43  107 106.915079
 44  107 106.909905
 45  107 106.906748
 46  107 106.905133
 47  107 106.905096
 48  107 106.906617
 49  107 106.910295
 50  107 106.915644
 51  107 106.924150
 52  107 106.935006
 39  108 107.959480
 40  108 107.943960
 41  108 107.934840
 42  108 107.923453
 43  108 107.918461
 44  108 107.910173
 45  108 107.908728
 46  108 107.903891
 47  108 107.905955
 48  108 107.904183
 49  108 107.909698
 50  108 107.911925
 51  108 107.922160
 52  108 107.929444
 53  108 107.943475
 40  109 108.949240
 41  109 108.937630
 42  109 108.927810
 43  109 108.919982
 44  109 108.913203
 45  109 108.908737
 46  109 108.905950
 47  109 108.904752
 48  109 108.904982
 49  109 108.907150
 50  109 108.911283
 51  109 108.918132
 52  109 108.927415
 53  109 108.938149
 40  110 109.952870
 41  110 109.942440
 42  110 109.929730
 43  110 109.923820
 44  110 109.914136
 45  110 109.911136
 46  110 109.905153
 47  110 109.906107
 48  110 109.903002
 49  110 109.907165
 50  110 109.907842
 51  110 109.916753
 52  110 109.922407
 53  110 109.935242
 54  110 109.944278
 41  111 110.945650
 42  111 110.934410
 43  111 110.925692
 44  111 110.917696
 45  111 110.911585
 46  111 110.907670
 47  111 110.905291
 48  111 110.904178
 49  111 110.905103
 50  111 110.907734
 51  111 110.913163
 52  111 110.921110
 53  111 110.930276
 54  111 110.941602
 41  112 111.950830
 42  112 111.936840
 43  112 111.929146
 44  112 111.918965
 45  112 111.914394
 46  112 111.907314
 47  112 111.907004
 48  112 111.902757
 49  112 111.905532
 50  112 111.904818
 51  112 111.912398
 52  112 111.917013
 53  112 111.927970
 54  112 111.935623
 55  112 111.950301
 41  113 112.954700
 42  113 112.941880
 43  113 112.931590
 44  113 112.922487
 45  113 112.915530
 46  113 112.910152
 47  113 112.906566
 48  113 112.904401
 49  113 112.904057
 50  113 112.905170
 51  113 112.909371
 52  113 112.915891
 53  113 112.923640
 54  113 112.933341
 55  113 112.944493
 42  114 113.944920
 43  114 113.935880
 44  114 113.924281
 45  114 113.918806
 46  114 113.910362
 47  114 113.908803
 48  114 113.903358
 49  114 113.904913
 50  114 113.902778
 51  114 113.909269
 52  114 113.912089
 53  114 113.921850
 54  114 113.927980
 55  114 113.941450
 56  114 113.950675
 42  115 114.950290
 43  115 114.938690
 44  115 114.928686
 45  115 114.920334
 46  115 114.913683
 47  115 114.908762
 48  115 114.905430
 49  115 114.903878
 50  115 114.903342
 51  115 114.906598
 52  115 114.911902
 53  115 114.918048
 54  115 114.926293
 55  115 114.935910
 56  115 114.947370
 43  116 115.943370
 44  116 115.930810
 45  116 115.924062
 46  116 115.914158
 47  116 115.911359
 48  116 115.904755
 49  116 115.905259
 50  116 115.901740
 51  116 115.906793
 52  116 115.908460
 53  116 115.916808
 54  116 115.921581
 55  116 115.933367
 56  116 115.941380
 43  117 116.946480
 44  117 116.935580
 45  117 116.925980
 46  117 116.917841
 47  117 116.911684
 48  117 116.907218
 49  117 116.904513
 50  117 116.902951
 51  117 116.904835
 52  117 116.908644
 53  117 116.913650
 54  117 116.920358
 55  117 116.928670
 56  117 116.938499
 57  117 116.950068
 43  118 117.951480
 44  118 117.937820
 45  118 117.930070
 46  118 117.918984
 47  118 117.914582
 48  118 117.906914
 49  118 117.906354
 50  118 117.901603
 51  118 117.905528
 52  118 117.905827
 53  118 117.913074
 54  118 117.916178
 55  118 117.926559
 56  118 117.933040
 57  118 117.946730
 44  119 118.942840
 45  119 118.932110
 46  119 118.923110
 47  119 118.915665
 48  119 118.909921
 49  119 118.905845
 50  119 118.903307
 51  119 118.903942
 52  119 118.906403
 53  119 118.910074
 54  119 118.915410
 55  119 118.922377
 56  119 118.930659
 57  119 118.940990
 58  119 118.952760
 44  120 119.945310
 45  120 119.936410
 46  120 119.924691
 47  120 119.918787
 48  120 119.909850
 49  120 119.907959
 50  120 119.902194
 51  120 119.905072
 52  120 119.904020
 53  120 119.910048
 54  120 119.911784
 55  120 119.920677
 56  120 119.926044
 57  120 119.938070
 58  120 119.946640
 45  121 120.938720
 46  121 120.928870
 47  121 120.919848
 48  121 120.912977
 49  121 120.907845
 50  121 120.904235
 51  121 120.903815
 52  121 120.904936
 53  121 120.907366
 54  121 120.911461
 55  121 120.917229
 56  121 120.924054
 57  121 120.933010
 58  121 120.943420
 59  121 120.955364
 45  122 121.943210
 46  122 121.930550
 47  122 121.923530
 48  122 121.913332
 49  122 121.910276
 50  122 121.903439
 51  122 121.905173
 52  122 121.903043
 53  122 121.907589
 54  122 121.908367
 55  122 121.916113
 56  122 121.919904
 57  122 121.930710
 58  122 121.937910
 59  122 121.951810
 46  123 122.934930
 47  123 122.924900
 48  123 122.917002
 49  123 122.910438
 50  123 122.905720
 51  123 122.904213
 52  123 122.904270
 53  123 122.905588
 54  123 122.908481
 55  123 122.912996
 56  123 122.918781
 57  123 122.926240
 58  123 122.935400
 59  123 122.945960
 46  124 123.936880
 47  124 123.928640
 48  124 123.917647
 49  124 123.913175
 50  124 123.905273
 51  124 123.905935
 52  124 123.902817
 53  124 123.906209
 54  124 123.905893
 55  124 123.912257
 56  124 123.915093
 57  124 123.924574
 58  124 123.930410
 59  124 123.942960
 60  124 123.952230
 47  125 124.930430
 48  125 124.921246
 49  125 124.913600
